ॆ	0x946	devanagari_vowel_sign_short_e	৆	0x9c6	False	੆	0xa46	False	૆	0xac6	False	୆	0xb46	False	ெ	0xbc6	tamil_vowel_sign_e	ె	0xc46	telugu_vowel_sign_e	ೆ	0xcc6	kannada_vowel_sign_e	െ	0xd46	malayalam_vowel_sign_e	ෆ	0xdc6	sinhala_letter_fayanna	
े	0x947	devanagari_vowel_sign_e	ে	0x9c7	bengali_vowel_sign_e	ੇ	0xa47	gurmukhi_vowel_sign_ee	ે	0xac7	gujarati_vowel_sign_e	େ	0xb47	oriya_vowel_sign_e	ே	0xbc7	tamil_vowel_sign_ee	ే	0xc47	telugu_vowel_sign_ee	ೇ	0xcc7	kannada_vowel_sign_ee	േ	0xd47	malayalam_vowel_sign_ee	෇	0xdc7	False	
ै	0x948	devanagari_vowel_sign_ai	ৈ	0x9c8	bengali_vowel_sign_ai	ੈ	0xa48	gurmukhi_vowel_sign_ai	ૈ	0xac8	gujarati_vowel_sign_ai	ୈ	0xb48	oriya_vowel_sign_ai	ை	0xbc8	tamil_vowel_sign_ai	ై	0xc48	telugu_vowel_sign_ai	ೈ	0xcc8	kannada_vowel_sign_ai	ൈ	0xd48	malayalam_vowel_sign_ai	෈	0xdc8	False	
ॉ	0x949	devanagari_vowel_sign_candra_o	৉	0x9c9	False	੉	0xa49	False	ૉ	0xac9	gujarati_vowel_sign_candra_o	୉	0xb49	False	௉	0xbc9	False	౉	0xc49	False	೉	0xcc9	False	൉	0xd49	False	෉	0xdc9	False	
ॊ	0x94a	devanagari_vowel_sign_short_o	৊	0x9ca	False	੊	0xa4a	False	૊	0xaca	False	୊	0xb4a	False	ொ	0xbca	tamil_vowel_sign_o	ొ	0xc4a	telugu_vowel_sign_o	ೊ	0xcca	kannada_vowel_sign_o	ൊ	0xd4a	malayalam_vowel_sign_o	්	0xdca	sinhala_sign_al-lakuna	
ो	0x94b	devanagari_vowel_sign_o	ো	0x9cb	bengali_vowel_sign_o	ੋ	0xa4b	gurmukhi_vowel_sign_oo	ો	0xacb	gujarati_vowel_sign_o	ୋ	0xb4b	oriya_vowel_sign_o	ோ	0xbcb	tamil_vowel_sign_oo	ో	0xc4b	telugu_vowel_sign_oo	ೋ	0xccb	kannada_vowel_sign_oo	ോ	0xd4b	malayalam_vowel_sign_oo	෋	0xdcb	False	
ौ	0x94c	devanagari_vowel_sign_au	ৌ	0x9cc	bengali_vowel_sign_au	ੌ	0xa4c	gurmukhi_vowel_sign_au	ૌ	0xacc	gujarati_vowel_sign_au	ୌ	0xb4c	oriya_vowel_sign_au	ௌ	0xbcc	tamil_vowel_sign_au	ౌ	0xc4c	telugu_vowel_sign_au	ೌ	0xccc	kannada_vowel_sign_au	ൌ	0xd4c	malayalam_vowel_sign_au	෌	0xdcc	False	
्	0x94d	devanagari_sign_virama	্	0x9cd	bengali_sign_virama	੍	0xa4d	gurmukhi_sign_virama	્	0xacd	gujarati_sign_virama	୍	0xb4d	oriya_sign_virama	்	0xbcd	tamil_sign_virama	్	0xc4d	telugu_sign_virama	್	0xccd	kannada_sign_virama	്	0xd4d	malayalam_sign_virama	෍	0xdcd	False	
ॎ	0x94e	devanagari_vowel_sign_prishthamatra_e	ৎ	0x9ce	bengali_letter_khanda_ta	੎	0xa4e	False	૎	0xace	False	୎	0xb4e	False	௎	0xbce	False	౎	0xc4e	False	೎	0xcce	False	ൎ	0xd4e	malayalam_letter_dot_reph	෎	0xdce	False	
ॏ	0x94f	devanagari_vowel_sign_aw	৏	0x9cf	False	੏	0xa4f	False	૏	0xacf	False	୏	0xb4f	False	௏	0xbcf	False	౏	0xc4f	False	೏	0xccf	False	൏	0xd4f	malayalam_sign_para	ා	0xdcf	sinhala_vowel_sign_aela-pilla	
ॐ	0x950	devanagari_om	৐	0x9d0	False	੐	0xa50	False	ૐ	0xad0	gujarati_om	୐	0xb50	False	ௐ	0xbd0	tamil_om	౐	0xc50	False	೐	0xcd0	False	൐	0xd50	False	ැ	0xdd0	sinhala_vowel_sign_ketti_aeda-pilla	
॑	0x951	devanagari_stress_sign_udatta	৑	0x9d1	False	ੑ	0xa51	gurmukhi_sign_udaat	૑	0xad1	False	୑	0xb51	False	௑	0xbd1	False	౑	0xc51	False	೑	0xcd1	False	൑	0xd51	False	ෑ	0xdd1	sinhala_vowel_sign_diga_aeda-pilla	
॒	0x952	devanagari_stress_sign_anudatta	৒	0x9d2	False	੒	0xa52	False	૒	0xad2	False	୒	0xb52	False	௒	0xbd2	False	౒	0xc52	False	೒	0xcd2	False	൒	0xd52	False	ි	0xdd2	sinhala_vowel_sign_ketti_is-pilla	
॓	0x953	devanagari_grave_accent	৓	0x9d3	False	੓	0xa53	False	૓	0xad3	False	୓	0xb53	False	௓	0xbd3	False	౓	0xc53	False	೓	0xcd3	False	൓	0xd53	False	ී	0xdd3	sinhala_vowel_sign_diga_is-pilla	
॔	0x954	devanagari_acute_accent	৔	0x9d4	False	੔	0xa54	False	૔	0xad4	False	୔	0xb54	False	௔	0xbd4	False	౔	0xc54	False	೔	0xcd4	False	ൔ	0xd54	malayalam_letter_chillu_m	ු	0xdd4	sinhala_vowel_sign_ketti_paa-pilla	
ॕ	0x955	devanagari_vowel_sign_candra_long_e	৕	0x9d5	False	੕	0xa55	False	૕	0xad5	False	୕	0xb55	False	௕	0xbd5	False	ౕ	0xc55	telugu_length_mark	ೕ	0xcd5	kannada_length_mark	ൕ	0xd55	malayalam_letter_chillu_y	෕	0xdd5	False	
ॖ	0x956	devanagari_vowel_sign_ue	৖	0x9d6	False	੖	0xa56	False	૖	0xad6	False	ୖ	0xb56	oriya_ai_length_mark	௖	0xbd6	False	ౖ	0xc56	telugu_ai_length_mark	ೖ	0xcd6	kannada_ai_length_mark	ൖ	0xd56	malayalam_letter_chillu_lll	ූ	0xdd6	sinhala_vowel_sign_diga_paa-pilla	
ॗ	0x957	devanagari_vowel_sign_uue	ৗ	0x9d7	bengali_au_length_mark	੗	0xa57	False	૗	0xad7	False	ୗ	0xb57	oriya_au_length_mark	ௗ	0xbd7	tamil_au_length_mark	౗	0xc57	False	೗	0xcd7	False	ൗ	0xd57	malayalam_au_length_mark	෗	0xdd7	False	
क़	0x958	devanagari_letter_qa	৘	0x9d8	False	੘	0xa58	False	૘	0xad8	False	୘	0xb58	False	௘	0xbd8	False	ౘ	0xc58	telugu_letter_tsa	೘	0xcd8	False	൘	0xd58	malayalam_fraction_one_one-hundred-and-sixtieth	ෘ	0xdd8	sinhala_vowel_sign_gaetta-pilla	
ख़	0x959	devanagari_letter_khha	৙	0x9d9	False	ਖ਼	0xa59	gurmukhi_letter_khha	૙	0xad9	False	୙	0xb59	False	௙	0xbd9	False	ౙ	0xc59	telugu_letter_dza	೙	0xcd9	False	൙	0xd59	malayalam_fraction_one_fortieth	ෙ	0xdd9	sinhala_vowel_sign_kombuva	
ग़	0x95a	devanagari_letter_ghha	৚	0x9da	False	ਗ਼	0xa5a	gurmukhi_letter_ghha	૚	0xada	False	୚	0xb5a	False	௚	0xbda	False	ౚ	0xc5a	telugu_letter_rrra	೚	0xcda	False	൚	0xd5a	malayalam_fraction_three_eightieths	ේ	0xdda	sinhala_vowel_sign_diga_kombuva	
ज़	0x95b	devanagari_letter_za	৛	0x9db	False	ਜ਼	0xa5b	gurmukhi_letter_za	૛	0xadb	False	୛	0xb5b	False	௛	0xbdb	False	౛	0xc5b	False	೛	0xcdb	False	൛	0xd5b	malayalam_fraction_one_twentieth	ෛ	0xddb	sinhala_vowel_sign_kombu_deka	
ड़	0x95c	devanagari_letter_dddha	ড়	0x9dc	bengali_letter_rra	ੜ	0xa5c	gurmukhi_letter_rra	૜	0xadc	False	ଡ଼	0xb5c	oriya_letter_rra	௜	0xbdc	False	౜	0xc5c	False	೜	0xcdc	False	൜	0xd5c	malayalam_fraction_one_tenth	ො	0xddc	sinhala_vowel_sign_kombuva_haa_aela-pilla	
ढ़	0x95d	devanagari_letter_rha	ঢ়	0x9dd	bengali_letter_rha	੝	0xa5d	False	૝	0xadd	False	ଢ଼	0xb5d	oriya_letter_rha	௝	0xbdd	False	ౝ	0xc5d	False	ೝ	0xcdd	False	൝	0xd5d	malayalam_fraction_three_twentieths	ෝ	0xddd	sinhala_vowel_sign_kombuva_haa_diga_aela-pilla	
फ़	0x95e	devanagari_letter_fa	৞	0x9de	False	ਫ਼	0xa5e	gurmukhi_letter_fa	૞	0xade	False	୞	0xb5e	False	௞	0xbde	False	౞	0xc5e	False	ೞ	0xcde	kannada_letter_fa	൞	0xd5e	malayalam_fraction_one_fifth	ෞ	0xdde	sinhala_vowel_sign_kombuva_haa_gayanukitta	
य़	0x95f	devanagari_letter_yya	য়	0x9df	bengali_letter_yya	੟	0xa5f	False	૟	0xadf	False	ୟ	0xb5f	oriya_letter_yya	௟	0xbdf	False	౟	0xc5f	False	೟	0xcdf	False	ൟ	0xd5f	malayalam_letter_archaic_ii	ෟ	0xddf	sinhala_vowel_sign_gayanukitta	
ॠ	0x960	devanagari_letter_vocalic_rr	ৠ	0x9e0	bengali_letter_vocalic_rr	੠	0xa60	False	ૠ	0xae0	gujarati_letter_vocalic_rr	ୠ	0xb60	oriya_letter_vocalic_rr	௠	0xbe0	False	ౠ	0xc60	telugu_letter_vocalic_rr	ೠ	0xce0	kannada_letter_vocalic_rr	ൠ	0xd60	malayalam_letter_vocalic_rr	෠	0xde0	False	
ॡ	0x961	devanagari_letter_vocalic_ll	ৡ	0x9e1	bengali_letter_vocalic_ll	੡	0xa61	False	ૡ	0xae1	gujarati_letter_vocalic_ll	ୡ	0xb61	oriya_letter_vocalic_ll	௡	0xbe1	False	ౡ	0xc61	telugu_letter_vocalic_ll	ೡ	0xce1	kannada_letter_vocalic_ll	ൡ	0xd61	malayalam_letter_vocalic_ll	෡	0xde1	False	
ॢ	0x962	devanagari_vowel_sign_vocalic_l	ৢ	0x9e2	bengali_vowel_sign_vocalic_l	੢	0xa62	False	ૢ	0xae2	gujarati_vowel_sign_vocalic_l	ୢ	0xb62	oriya_vowel_sign_vocalic_l	௢	0xbe2	False	ౢ	0xc62	telugu_vowel_sign_vocalic_l	ೢ	0xce2	kannada_vowel_sign_vocalic_l	ൢ	0xd62	malayalam_vowel_sign_vocalic_l	෢	0xde2	False	
ॣ	0x963	devanagari_vowel_sign_vocalic_ll	ৣ	0x9e3	bengali_vowel_sign_vocalic_ll	੣	0xa63	False	ૣ	0xae3	gujarati_vowel_sign_vocalic_ll	ୣ	0xb63	oriya_vowel_sign_vocalic_ll	௣	0xbe3	False	ౣ	0xc63	telugu_vowel_sign_vocalic_ll	ೣ	0xce3	kannada_vowel_sign_vocalic_ll	ൣ	0xd63	malayalam_vowel_sign_vocalic_ll	෣	0xde3	False	
।	0x964	devanagari_danda	৤	0x9e4	False	੤	0xa64	False	૤	0xae4	False	୤	0xb64	False	௤	0xbe4	False	౤	0xc64	False	೤	0xce4	False	൤	0xd64	False	෤	0xde4	False	
॥	0x965	devanagari_double_danda	৥	0x9e5	False	੥	0xa65	False	૥	0xae5	False	୥	0xb65	False	௥	0xbe5	False	౥	0xc65	False	೥	0xce5	False	൥	0xd65	False	෥	0xde5	False	
०	0x966	devanagari_digit_zero	০	0x9e6	bengali_digit_zero	੦	0xa66	gurmukhi_digit_zero	૦	0xae6	gujarati_digit_zero	୦	0xb66	oriya_digit_zero	௦	0xbe6	tamil_digit_zero	౦	0xc66	telugu_digit_zero	೦	0xce6	kannada_digit_zero	൦	0xd66	malayalam_digit_zero	෦	0xde6	sinhala_lith_digit_zero	
१	0x967	devanagari_digit_one	১	0x9e7	bengali_digit_one	੧	0xa67	gurmukhi_digit_one	૧	0xae7	gujarati_digit_one	୧	0xb67	oriya_digit_one	௧	0xbe7	tamil_digit_one	౧	0xc67	telugu_digit_one	೧	0xce7	kannada_digit_one	൧	0xd67	malayalam_digit_one	෧	0xde7	sinhala_lith_digit_one	
२	0x968	devanagari_digit_two	২	0x9e8	bengali_digit_two	੨	0xa68	gurmukhi_digit_two	૨	0xae8	gujarati_digit_two	୨	0xb68	oriya_digit_two	௨	0xbe8	tamil_digit_two	౨	0xc68	telugu_digit_two	೨	0xce8	kannada_digit_two	൨	0xd68	malayalam_digit_two	෨	0xde8	sinhala_lith_digit_two	
३	0x969	devanagari_digit_three	৩	0x9e9	bengali_digit_three	੩	0xa69	gurmukhi_digit_three	૩	0xae9	gujarati_digit_three	୩	0xb69	oriya_digit_three	௩	0xbe9	tamil_digit_three	౩	0xc69	telugu_digit_three	೩	0xce9	kannada_digit_three	൩	0xd69	malayalam_digit_three	෩	0xde9	sinhala_lith_digit_three	
४	0x96a	devanagari_digit_four	৪	0x9ea	bengali_digit_four	੪	0xa6a	gurmukhi_digit_four	૪	0xaea	gujarati_digit_four	୪	0xb6a	oriya_digit_four	௪	0xbea	tamil_digit_four	౪	0xc6a	telugu_digit_four	೪	0xcea	kannada_digit_four	൪	0xd6a	malayalam_digit_four	෪	0xdea	sinhala_lith_digit_four	
५	0x96b	devanagari_digit_five	৫	0x9eb	bengali_digit_five	੫	0xa6b	gurmukhi_digit_five	૫	0xaeb	gujarati_digit_five	୫	0xb6b	oriya_digit_five	௫	0xbeb	tamil_digit_five	౫	0xc6b	telugu_digit_five	೫	0xceb	kannada_digit_five	൫	0xd6b	malayalam_digit_five	෫	0xdeb	sinhala_lith_digit_five	
६	0x96c	devanagari_digit_six	৬	0x9ec	bengali_digit_six	੬	0xa6c	gurmukhi_digit_six	૬	0xaec	gujarati_digit_six	୬	0xb6c	oriya_digit_six	௬	0xbec	tamil_digit_six	౬	0xc6c	telugu_digit_six	೬	0xcec	kannada_digit_six	൬	0xd6c	malayalam_digit_six	෬	0xdec	sinhala_lith_digit_six	
७	0x96d	devanagari_digit_seven	৭	0x9ed	bengali_digit_seven	੭	0xa6d	gurmukhi_digit_seven	૭	0xaed	gujarati_digit_seven	୭	0xb6d	oriya_digit_seven	௭	0xbed	tamil_digit_seven	౭	0xc6d	telugu_digit_seven	೭	0xced	kannada_digit_seven	൭	0xd6d	malayalam_digit_seven	෭	0xded	sinhala_lith_digit_seven	
८	0x96e	devanagari_digit_eight	৮	0x9ee	bengali_digit_eight	੮	0xa6e	gurmukhi_digit_eight	૮	0xaee	gujarati_digit_eight	୮	0xb6e	oriya_digit_eight	௮	0xbee	tamil_digit_eight	౮	0xc6e	telugu_digit_eight	೮	0xcee	kannada_digit_eight	൮	0xd6e	malayalam_digit_eight	෮	0xdee	sinhala_lith_digit_eight	
९	0x96f	devanagari_digit_nine	৯	0x9ef	bengali_digit_nine	੯	0xa6f	gurmukhi_digit_nine	૯	0xaef	gujarati_digit_nine	୯	0xb6f	oriya_digit_nine	௯	0xbef	tamil_digit_nine	౯	0xc6f	telugu_digit_nine	೯	0xcef	kannada_digit_nine	൯	0xd6f	malayalam_digit_nine	෯	0xdef	sinhala_lith_digit_nine	
॰	0x970	devanagari_abbreviation_sign	ৰ	0x9f0	bengali_letter_ra_with_middle_diagonal	ੰ	0xa70	gurmukhi_tippi	૰	0xaf0	gujarati_abbreviation_sign	୰	0xb70	oriya_isshar	௰	0xbf0	tamil_number_ten	౰	0xc70	False	೰	0xcf0	False	൰	0xd70	malayalam_number_ten	෰	0xdf0	False	
ॱ	0x971	devanagari_sign_high_spacing_dot	ৱ	0x9f1	bengali_letter_ra_with_lower_diagonal	ੱ	0xa71	gurmukhi_addak	૱	0xaf1	gujarati_rupee_sign	ୱ	0xb71	oriya_letter_wa	௱	0xbf1	tamil_number_one_hundred	౱	0xc71	False	ೱ	0xcf1	kannada_sign_jihvamuliya	൱	0xd71	malayalam_number_one_hundred	෱	0xdf1	False	
ॲ	0x972	devanagari_letter_candra_a	৲	0x9f2	bengali_rupee_mark	ੲ	0xa72	gurmukhi_iri	૲	0xaf2	False	୲	0xb72	oriya_fraction_one_quarter	௲	0xbf2	tamil_number_one_thousand	౲	0xc72	False	ೲ	0xcf2	kannada_sign_upadhmaniya	൲	0xd72	malayalam_number_one_thousand	ෲ	0xdf2	sinhala_vowel_sign_diga_gaetta-pilla	
ॳ	0x973	devanagari_letter_oe	৳	0x9f3	bengali_rupee_sign	ੳ	0xa73	gurmukhi_ura	૳	0xaf3	False	୳	0xb73	oriya_fraction_one_half	௳	0xbf3	tamil_day_sign	౳	0xc73	False	ೳ	0xcf3	False	൳	0xd73	malayalam_fraction_one_quarter	ෳ	0xdf3	sinhala_vowel_sign_diga_gayanukitta	
ॴ	0x974	devanagari_letter_ooe	৴	0x9f4	bengali_currency_numerator_one	ੴ	0xa74	gurmukhi_ek_onkar	૴	0xaf4	False	୴	0xb74	oriya_fraction_three_quarters	௴	0xbf4	tamil_month_sign	౴	0xc74	False	೴	0xcf4	False	൴	0xd74	malayalam_fraction_one_half	෴	0xdf4	sinhala_punctuation_kunddaliya	
ॵ	0x975	devanagari_letter_aw	৵	0x9f5	bengali_currency_numerator_two	ੵ	0xa75	gurmukhi_sign_yakash	૵	0xaf5	False	୵	0xb75	oriya_fraction_one_sixteenth	௵	0xbf5	tamil_year_sign	౵	0xc75	False	೵	0xcf5	False	൵	0xd75	malayalam_fraction_three_quarters	෵	0xdf5	False	
ॶ	0x976	devanagari_letter_ue	৶	0x9f6	bengali_currency_numerator_three	੶	0xa76	gurmukhi_abbreviation_sign	૶	0xaf6	False	୶	0xb76	oriya_fraction_one_eighth	௶	0xbf6	tamil_debit_sign	౶	0xc76	False	೶	0xcf6	False	൶	0xd76	malayalam_fraction_one_sixteenth	෶	0xdf6	False	
ॷ	0x977	devanagari_letter_uue	৷	0x9f7	bengali_currency_numerator_four	੷	0xa77	False	૷	0xaf7	False	୷	0xb77	oriya_fraction_three_sixteenths	௷	0xbf7	tamil_credit_sign	౷	0xc77	False	೷	0xcf7	False	൷	0xd77	malayalam_fraction_one_eighth	෷	0xdf7	False	
ॸ	0x978	devanagari_letter_marwari_dda	৸	0x9f8	bengali_currency_numerator_one_less_than_the_denominator	੸	0xa78	False	૸	0xaf8	False	୸	0xb78	False	௸	0xbf8	tamil_as_above_sign	౸	0xc78	telugu_fraction_digit_zero_for_odd_powers_of_four	೸	0xcf8	False	൸	0xd78	malayalam_fraction_three_sixteenths	෸	0xdf8	False	
ॹ	0x979	devanagari_letter_zha	৹	0x9f9	bengali_currency_denominator_sixteen	੹	0xa79	False	ૹ	0xaf9	gujarati_letter_zha	୹	0xb79	False	௹	0xbf9	tamil_rupee_sign	౹	0xc79	telugu_fraction_digit_one_for_odd_powers_of_four	೹	0xcf9	False	൹	0xd79	malayalam_date_mark	෹	0xdf9	False	
ॺ	0x97a	devanagari_letter_heavy_ya	৺	0x9fa	bengali_isshar	੺	0xa7a	False	ૺ	0xafa	gujarati_sign_sukun	୺	0xb7a	False	௺	0xbfa	tamil_number_sign	౺	0xc7a	telugu_fraction_digit_two_for_odd_powers_of_four	೺	0xcfa	False	ൺ	0xd7a	malayalam_letter_chillu_nn	෺	0xdfa	False	
ॻ	0x97b	devanagari_letter_gga	৻	0x9fb	bengali_ganda_mark	੻	0xa7b	False	ૻ	0xafb	gujarati_sign_shadda	୻	0xb7b	False	௻	0xbfb	False	౻	0xc7b	telugu_fraction_digit_three_for_odd_powers_of_four	೻	0xcfb	False	ൻ	0xd7b	malayalam_letter_chillu_n	෻	0xdfb	False	
ॼ	0x97c	devanagari_letter_jja	ৼ	0x9fc	bengali_letter_vedic_anusvara	੼	0xa7c	False	ૼ	0xafc	gujarati_sign_maddah	୼	0xb7c	False	௼	0xbfc	False	౼	0xc7c	telugu_fraction_digit_one_for_even_powers_of_four	೼	0xcfc	False	ർ	0xd7c	malayalam_letter_chillu_rr	෼	0xdfc	False	
ॽ	0x97d	devanagari_letter_glottal_stop	৽	0x9fd	bengali_abbreviation_sign	੽	0xa7d	False	૽	0xafd	gujarati_sign_three-dot_nukta_above	୽	0xb7d	False	௽	0xbfd	False	౽	0xc7d	telugu_fraction_digit_two_for_even_powers_of_four	೽	0xcfd	False	ൽ	0xd7d	malayalam_letter_chillu_l	෽	0xdfd	False	
ॾ	0x97e	devanagari_letter_ddda	৾	0x9fe	bengali_sandhi_mark	੾	0xa7e	False	૾	0xafe	gujarati_sign_circle_nukta_above	୾	0xb7e	False	௾	0xbfe	False	౾	0xc7e	telugu_fraction_digit_three_for_even_powers_of_four	೾	0xcfe	False	ൾ	0xd7e	malayalam_letter_chillu_ll	෾	0xdfe	False	


​
